video_id,title,ranking
41e60734-296d-4e23-a3ef-587c992915f0,102_6_The_Sun_Moon_and_Stars,1
b4078cd2-35db-477b-8030-e858b973f5e3,106_6_Life_on_the_Moon_and_Other_Planets,2
73ef5d65-da1a-41d2-bf97-9b75dc5076d0,107_6_Space_Exploration_and_Discoveries,3
baa33df7-7985-4ef6-a790-dc77cdfc0578,109_6_Galaxies_and_the_Universe,4
d32efb26-7334-4310-8f97-33831ad0f4f5,110_6_Space_Technology_and_Future_Space_Missions,5
