video_id,title,ranking
558c933e-6265-42bb-a003-fd6425b96bd4,A,1
6d53b4e7-96eb-4421-8781-7e44ceae0835,Aa,2
5615b959-cd42-4773-be2f-22315ee4faf5,I,3
5bb75aa0-dc87-487f-b000-d578ea511c97,Ee,4
bef243bb-acd9-4064-94b1-3e1cc78d61ac,U,5
f5647d90-17f5-43c8-96b5-9450bd863d02,Oo,6
0d1d6aa6-a64b-4037-a815-d59c5ec2c689,001_varnmala_swar_ri_se_rishi,7
379b1aaa-ef71-4863-8aa2-88eab5fbef30,E,8
f6bd5ca2-a7f0-4ea5-bb01-282b894b8e1d,Ai,9
49fdffd2-683c-40c2-803b-12e14aaa11f3,O,10
