video_id,title,ranking
b4078cd2-35db-477b-8030-e858b973f5e3,106_6_Life_on_the_Moon_and_Other_Planets,1
41e60734-296d-4e23-a3ef-587c992915f0,102_6_The_Sun_Moon_and_Stars,2
b759de48-78d6-429b-8b22-861582f28895,105_6_Rockets_and_Spacecraft,3
8ef9fa1c-c38e-4c7d-8ee0-35a8f5a71ae2,104_6_Astronauts_and_Space_Travel,4
baa33df7-7985-4ef6-a790-dc77cdfc0578,109_6_Galaxies_and_the_Universe,5
73ef5d65-da1a-41d2-bf97-9b75dc5076d0,107_6_Space_Exploration_and_Discoveries,6
d32efb26-7334-4310-8f97-33831ad0f4f5,110_6_Space_Technology_and_Future_Space_Missions,7
069334b7-2986-4a4d-b648-4e97837b98ec,103_6_Day_and_Night_in_Space,8
03bf02ed-560e-46f3-9030-79e819f1dfeb,108_6_Meteors_Asteroids_and_Comets,9
